log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
582,,Database Connection Error,Critical,database-manager,staging,,,Error in module at line 399: Permission Denied,
1348,,API Timeout,Low,api-gateway,unknown,,,Error in module at line 267: Performance Degradation,192.168.100.104
4835,2024-02-06 20:18:00,Performance Degradation,High,file-storage,production,,,Error in module at line 48: File Not Found,
4733,,API Timeout,High,auth-service,production,,,Error in module at line 437: Performance Degradation,
101,2024-03-17 20:37:00,API Timeout,Medium,file-storage,staging,USR-7161,,Error in module at line 162: System Crash,
2475,2024-07-02 00:03:00,UI Glitch,High,notification-service,development,,,Error in module at line 344: Performance Degradation,10.0.69.198
1453,2024-12-08 05:47:00,Database Connection Error,Medium,user-dashboard,development,,,Error in module at line 241: Database Connection Error,192.168.27.243
738,2024-04-06 06:33:00,Permission Denied,Low,unknown-module,staging,,,Error in module at line 213: Network Timeout,
1423,2024-07-05 11:15:00,Permission Denied,Medium,api-gateway,development,USR-6078,,Error in module at line 187: Authentication Failure,192.168.254.29
3741,,Permission Denied,Medium,database-manager,production,,2842.06,Error in module at line 112: Permission Denied,
1904,2024-07-14 12:49:00,UI Glitch,High,auth-service,production,,,Error in module at line 78: Permission Denied,
900,,Memory Leak,High,payment-gateway,staging,,,Error in module at line 481: Network Timeout,
430,2024-01-25 22:34:00,Network Timeout,Medium,auth-service,production,USR-5461,3984.37,Error in module at line 338: System Crash,
883,2024-10-13 11:08:00,UI Glitch,High,api-gateway,development,,1959.0,Error in module at line 197: File Not Found,
545,2024-07-11 12:19:00,System Crash,Critical,database-manager,development,,,Error in module at line 131: API Timeout,
431,2024-10-18 14:11:00,Authentication Failure,Unknown,payment-gateway,production,USR-7340,,Error in module at line 257: Authentication Failure,
1088,2024-02-03 21:52:00,Permission Denied,Unknown,database-manager,staging,,,Error in module at line 122: System Crash,
38,2024-11-09 00:52:00,Performance Degradation,Critical,api-gateway,production,,,Error in module at line 320: File Not Found,10.0.150.69
193,2024-03-31 15:11:00,Performance Degradation,Low,auth-service,production,,,Error in module at line 395: UI Glitch,
1519,2024-09-11 17:33:00,Performance Degradation,Critical,api-gateway,production,,4955.0,Error in module at line 437: Memory Leak,
3693,2024-03-09 13:11:00,Network Timeout,Low,notification-service,production,,,Error in module at line 400: File Not Found,
1651,2024-01-01 04:03:00,Performance Degradation,Low,user-dashboard,production,USR-2130,,Error in module at line 3: Permission Denied,
734,2024-05-02 18:56:00,Network Timeout,High,payment-gateway,development,,,Error in module at line 83: Memory Leak,
750,2024-01-07 12:48:00,File Not Found,Medium,unknown-module,development,,,Error in module at line 392: System Crash,
548,,Authentication Failure,High,payment-gateway,development,USR-7088,2697.0,Error in module at line 209: System Crash,10.0.28.113
746,2024-08-11 13:25:00,Memory Leak,High,notification-service,production,,,Error in module at line 104: File Not Found,
3554,,Permission Denied,Medium,user-dashboard,production,,4062.02,Error in module at line 88: Memory Leak,
1108,2024-09-19 02:26:00,Database Connection Error,Critical,user-dashboard,staging,,,Error in module at line 277: Permission Denied,
3653,,Permission Denied,High,auth-service,staging,,,Error in module at line 38: Memory Leak,10.0.140.185
1787,2024-07-18 04:10:00,Network Timeout,High,file-storage,development,,,Error in module at line 79: Permission Denied,
1259,2024-11-29 12:17:00,Network Timeout,Medium,file-storage,unknown,USR-5997,,Error in module at line 269: Memory Leak,192.168.182.3
3371,2024-08-03 01:34:00,API Timeout,Critical,auth-service,production,USR-5959,,Error in module at line 157: Memory Leak,
450,2024-09-03 20:15:00,Database Connection Error,Low,payment-gateway,development,,,Error in module at line 308: System Crash,
4824,2024-07-05 07:22:00,Memory Leak,High,unknown-module,development,,3501.0,Error in module at line 385: Network Timeout,10.0.8.230
3351,2024-01-16 10:27:00,Performance Degradation,High,file-storage,production,USR-3527,3900.71,Error in module at line 40: System Crash,
925,,Memory Leak,High,auth-service,staging,,,Error in module at line 478: Network Timeout,192.168.28.152
3093,2024-08-01 10:39:00,Database Connection Error,Low,unknown-module,staging,,,Error in module at line 460: Memory Leak,
730,2024-07-09 12:09:00,UI Glitch,High,payment-gateway,unknown,,,Error in module at line 96: API Timeout,
988,2024-11-14 17:10:00,File Not Found,High,payment-gateway,staging,USR-7954,,Error in module at line 145: File Not Found,
3658,,Performance Degradation,Medium,api-gateway,staging,USR-2569,2525.0,Error in module at line 218: Network Timeout,192.168.44.26
566,2024-07-09 12:50:00,API Timeout,High,unknown-module,staging,,,Error in module at line 139: System Crash,
415,2024-06-12 07:03:00,Performance Degradation,Critical,user-dashboard,production,USR-9540,3271.0,Error in module at line 499: System Crash,
4720,2024-08-16 16:36:00,Performance Degradation,High,database-manager,unknown,USR-4775,2030.0,Error in module at line 477: File Not Found,10.0.204.180
4798,2024-11-02 12:52:00,Database Connection Error,Medium,unknown-module,development,,1102.83,Error in module at line 173: API Timeout,
4454,2024-08-06 18:29:00,Permission Denied,High,user-dashboard,staging,USR-9328,223.53,Error in module at line 128: Database Connection Error,
3125,2024-10-24 23:16:00,Network Timeout,Medium,payment-gateway,development,,,Error in module at line 22: Permission Denied,
3397,2024-07-21 03:17:00,UI Glitch,High,notification-service,staging,USR-5620,,Error in module at line 281: Permission Denied,10.0.139.241
4575,,System Crash,High,database-manager,development,,3481.0,Error in module at line 115: Memory Leak,
2871,2024-11-23 02:14:00,System Crash,Medium,auth-service,staging,,,Error in module at line 7: Memory Leak,
2452,2024-05-05 12:14:00,System Crash,High,unknown-module,production,USR-1388,2432.0,Error in module at line 419: UI Glitch,10.0.112.145
1565,2024-08-10 09:12:00,File Not Found,High,file-storage,development,USR-5027,642.0,Error in module at line 345: Performance Degradation,
273,2024-02-11 20:24:00,Permission Denied,High,database-manager,staging,USR-9447,1960.52,Error in module at line 61: Permission Denied,
4689,,Memory Leak,High,api-gateway,staging,,,Error in module at line 170: Authentication Failure,10.0.71.91
11,2024-11-20 17:22:00,Memory Leak,Low,unknown-module,development,,,Error in module at line 27: API Timeout,
2039,2024-02-10 23:30:00,Authentication Failure,Medium,database-manager,development,USR-1280,,Error in module at line 248: API Timeout,192.168.255.72
3293,2024-08-23 01:16:00,System Crash,Unknown,file-storage,production,,795.45,Error in module at line 227: Network Timeout,
4134,2024-03-04 10:27:00,Authentication Failure,Low,notification-service,staging,USR-4522,2946.02,Error in module at line 423: Network Timeout,192.168.47.15
4333,2024-04-27 05:25:00,UI Glitch,High,file-storage,development,USR-4091,,Error in module at line 155: Permission Denied,192.168.163.205
167,2024-10-19 04:10:00,Network Timeout,Low,file-storage,production,,,Error in module at line 392: Performance Degradation,
1484,2024-01-29 17:16:00,Database Connection Error,Low,user-dashboard,staging,USR-3334,,Error in module at line 224: Memory Leak,192.168.192.28
3681,2024-03-01 09:35:00,Authentication Failure,Unknown,notification-service,production,USR-7149,,Error in module at line 157: UI Glitch,10.0.13.58
3583,2024-10-23 17:39:00,File Not Found,High,api-gateway,production,USR-6462,,Error in module at line 28: Performance Degradation,10.0.209.48
2239,2024-09-25 07:46:00,API Timeout,Medium,file-storage,staging,,2315.0,Error in module at line 327: UI Glitch,
2640,,API Timeout,Low,payment-gateway,unknown,,,Error in module at line 477: Network Timeout,
4428,,Memory Leak,Medium,unknown-module,production,USR-3598,2809.0,Error in module at line 486: Authentication Failure,
3580,,Authentication Failure,Low,file-storage,unknown,,,Error in module at line 292: Network Timeout,10.0.177.30
2040,2024-04-14 06:01:00,Authentication Failure,High,file-storage,production,USR-4576,,Error in module at line 211: File Not Found,192.168.212.145
802,2024-02-28 06:19:00,Memory Leak,High,file-storage,staging,USR-5660,,Error in module at line 383: UI Glitch,
4208,2024-06-23 12:46:00,Database Connection Error,Critical,user-dashboard,staging,USR-7780,,Error in module at line 56: Permission Denied,
4450,2024-11-04 06:42:00,API Timeout,Medium,notification-service,staging,,,Error in module at line 133: Memory Leak,192.168.212.110
4207,2024-09-27 08:35:00,Permission Denied,Critical,api-gateway,production,,,Error in module at line 169: UI Glitch,
2953,,System Crash,Unknown,user-dashboard,development,USR-6190,2260.0,Error in module at line 29: System Crash,192.168.20.92
1635,2024-02-07 11:20:00,Authentication Failure,Unknown,payment-gateway,production,,,Error in module at line 480: File Not Found,
3457,2024-09-28 03:12:00,Memory Leak,High,unknown-module,development,,2493.71,Error in module at line 282: Database Connection Error,
2801,2024-04-06 07:21:00,API Timeout,Medium,unknown-module,development,,3455.8,Error in module at line 69: System Crash,
1558,2024-12-07 11:02:00,File Not Found,High,auth-service,staging,USR-9074,,Error in module at line 261: Database Connection Error,192.168.216.132
4541,2024-10-05 23:24:00,Memory Leak,Medium,user-dashboard,production,,3706.0,Error in module at line 444: Database Connection Error,
1131,2024-10-25 09:22:00,API Timeout,High,payment-gateway,staging,USR-7932,2752.0,Error in module at line 487: Memory Leak,
3662,2024-03-10 21:24:00,UI Glitch,Unknown,notification-service,development,,,Error in module at line 113: API Timeout,192.168.50.54
4007,2024-01-25 18:27:00,API Timeout,Medium,payment-gateway,staging,USR-9224,,Error in module at line 345: Network Timeout,
4267,2024-06-01 07:38:00,Performance Degradation,High,user-dashboard,staging,USR-7342,,Error in module at line 436: Performance Degradation,
1520,2024-04-27 14:45:00,Permission Denied,High,unknown-module,production,,,Error in module at line 457: Network Timeout,192.168.128.0
1683,,Network Timeout,Low,notification-service,production,,2867.14,Error in module at line 452: Network Timeout,10.0.201.109
4219,,UI Glitch,Unknown,auth-service,development,,,Error in module at line 200: Permission Denied,
2171,,API Timeout,Medium,api-gateway,unknown,,,Error in module at line 282: Performance Degradation,
2665,2024-07-27 07:01:00,System Crash,High,auth-service,development,,2155.0,Error in module at line 236: API Timeout,
433,2024-01-04 08:41:00,System Crash,Low,api-gateway,development,USR-9378,,Error in module at line 489: Authentication Failure,
1566,2024-04-21 06:29:00,Authentication Failure,Low,payment-gateway,staging,,,Error in module at line 479: Performance Degradation,10.0.84.150
1764,2024-05-14 02:05:00,Network Timeout,High,payment-gateway,staging,,,Error in module at line 67: API Timeout,10.0.36.83
1269,2024-03-16 15:41:00,Permission Denied,Critical,payment-gateway,development,,,Error in module at line 280: API Timeout,10.0.110.81
1620,2024-11-25 05:54:00,API Timeout,High,api-gateway,staging,USR-3031,,Error in module at line 312: Performance Degradation,
1874,2024-01-25 13:20:00,API Timeout,Low,payment-gateway,development,USR-5454,,Error in module at line 481: Database Connection Error,
3210,2024-04-18 07:46:00,Database Connection Error,High,unknown-module,production,USR-3084,2258.0,Error in module at line 414: UI Glitch,
3809,2024-06-01 16:17:00,Database Connection Error,Low,auth-service,development,,3591.0,Error in module at line 388: System Crash,10.0.215.245
4423,2024-01-15 16:47:00,File Not Found,Critical,file-storage,development,USR-3360,,Error in module at line 38: API Timeout,
3854,,UI Glitch,Low,api-gateway,development,USR-3112,,Error in module at line 398: File Not Found,
3702,2024-03-06 01:40:00,Permission Denied,Critical,auth-service,production,USR-9685,,Error in module at line 341: Memory Leak,
4548,2024-12-20 05:59:00,Memory Leak,Critical,notification-service,staging,,4372.4,Error in module at line 352: System Crash,
2265,2024-11-18 11:59:00,Permission Denied,Medium,notification-service,staging,,,Error in module at line 365: Network Timeout,10.0.5.32
4149,,Authentication Failure,Medium,user-dashboard,development,,,Error in module at line 145: UI Glitch,
4235,2024-09-11 14:32:00,Performance Degradation,Low,auth-service,staging,USR-9350,,Error in module at line 459: Database Connection Error,
4097,2024-10-07 12:16:00,Memory Leak,Low,database-manager,staging,,4108.58,Error in module at line 413: Authentication Failure,
3736,2024-03-30 15:26:00,UI Glitch,Critical,auth-service,staging,USR-1957,,Error in module at line 418: Network Timeout,
4524,,API Timeout,Medium,unknown-module,staging,USR-2258,,Error in module at line 414: Network Timeout,192.168.239.209
1636,2024-12-29 20:45:00,Memory Leak,Critical,notification-service,staging,,2551.15,Error in module at line 15: Permission Denied,
