log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
1782,2024-11-26 05:49:00,Performance Degradation,High,database-manager,development,,0,Error in module at line 48: Database Connection Error,INVALID_IP
2564,,UI Glitch,P4,,dev,3567,,Error in module at line 169: Network Timeout,INVALID_IP
1439,07-Aug-2024 00:58:00,Permission Denied,CRITICAL,database-manager,dev,USR-7665,99999,Error in module at line 409: Permission Denied,10.0.17.149
771,,System Crash,High,database-manager,DEV,USR-5982,99999,Error in module at line 299: Authentication Failure,0.0.0.0
1411,1716625140.0,UI Glitch,,user-dashboard,prod,UNKNOWN,99999,Error in module at line 119: Database Connection Error,0.0.0.0
339,18-Jul-2024 09:41:00,Database Connection Error,,user-dashboard,PRODUCTION,UNKNOWN,,Error in module at line 130: Network Timeout,
3645,,Database Connection Error,Critical,auth-service,production,,N/A,Error in module at line 130: Network Timeout,10.0.54.146
1166,,UI Glitch,CRITICAL,file-storage,dev,USR-6698,2383.78,Error in module at line 3: Memory Leak,0.0.0.0
652,2024-11-07 17:38:00,Network Timeout,High,user-dashboard,stg,,,Error in module at line 332: Authentication Failure,
363,2024-02-13 15:32:00,Network Timeout,LOW,database-manager,Staging,USR-2260,99999,Error in module at line 279: File Not Found,
127,09-Apr-2024 08:16:00,Network Timeout,med,payment-gateway,production,3917,N/A,Error in module at line 283: System Crash,
1639,07/12/2024 16:30,API Timeout,CRITICAL,,DEV,USR-4702,,Error in module at line 149: Permission Denied,INVALID_IP
3704,10/22/2024 19:39,Network Timeout,LOW,database-manager,development,UNKNOWN,2791.87,Error in module at line 422: API Timeout,INVALID_IP
4914,18-Mar-2024 03:13:00,Authentication Failure,,,prod,,,Error in module at line 283: API Timeout,0.0.0.0
582,,Database Connection Error,CRITICAL,database-manager,stg,,0,Error in module at line 399: Permission Denied,0.0.0.0
1348,,API Timeout,P4,api-gateway,,,-1,Error in module at line 267: Performance Degradation,192.168.100.104
4835,2024-02-06 20:18:00,Performance Degradation,High,file-storage,PRODUCTION,,0,Error in module at line 48: File Not Found,0.0.0.0
4733,,API Timeout,High,auth-service,PRODUCTION,UNKNOWN,99999,Error in module at line 437: Performance Degradation,INVALID_IP
101,03/17/2024 20:37,API Timeout,P3,file-storage,staging,7161,N/A,Error in module at line 162: System Crash,
2475,02-Jul-2024 00:03:00,UI Glitch,high,notification-service,development,,,Error in module at line 344: Performance Degradation,10.0.69.198
1453,12/08/2024 05:47,Database Connection Error,med,user-dashboard,dev,UNKNOWN,-1,Error in module at line 241: Database Connection Error,192.168.27.243
738,04/06/2024 06:33,Permission Denied,P4,,stg,UNKNOWN,N/A,Error in module at line 213: Network Timeout,0.0.0.0
1423,1720178100.0,Permission Denied,P3,api-gateway,development,USR-6078,-1,Error in module at line 187: Authentication Failure,192.168.254.29
3741,,Permission Denied,med,database-manager,PRODUCTION,,2842.06,Error in module at line 112: Permission Denied,
1904,14-Jul-2024 12:49:00,UI Glitch,P2,auth-service,PRODUCTION,,-1,Error in module at line 78: Permission Denied,INVALID_IP
900,,Memory Leak,High,payment-gateway,staging,,-1,Error in module at line 481: Network Timeout,INVALID_IP
430,1706222040.0,Network Timeout,P3,auth-service,production,5461,3984.37,Error in module at line 338: System Crash,
626,1714913820.0,Performance Degradation,CRITICAL,notification-service,PRODUCTION,USR-3057,0,Error in module at line 309: UI Glitch,10.0.121.190
883,13-Oct-2024 11:08:00,UI Glitch,High,api-gateway,development,,1959,Error in module at line 197: File Not Found,0.0.0.0
545,2024-07-11 12:19:00,System Crash,Critical,database-manager,development,,,Error in module at line 131: API Timeout,0.0.0.0
431,2024-10-18 14:11:00,Authentication Failure,,payment-gateway,prod,USR-7340,,Error in module at line 257: Authentication Failure,0.0.0.0
1088,02/03/2024 21:52,Permission Denied,,database-manager,Staging,UNKNOWN,N/A,Error in module at line 122: System Crash,INVALID_IP
38,11/09/2024 00:52,Performance Degradation,Critical,api-gateway,production,,99999,Error in module at line 320: File Not Found,10.0.150.69
193,1711897860.0,Performance Degradation,Low,auth-service,production,,N/A,Error in module at line 395: UI Glitch,
1519,11-Sep-2024 17:33:00,Performance Degradation,P1,api-gateway,prod,,4955,Error in module at line 437: Memory Leak,
3693,03/09/2024 13:11,Network Timeout,LOW,notification-service,prod,UNKNOWN,N/A,Error in module at line 400: File Not Found,0.0.0.0
1651,2024-01-01 04:03:00,Performance Degradation,P4,user-dashboard,production,2130,0,Error in module at line 3: Permission Denied,0.0.0.0
734,02-May-2024 18:56:00,Network Timeout,P2,payment-gateway,development,,0,Error in module at line 83: Memory Leak,
750,1704631680.0,File Not Found,Medium,,dev,,0,Error in module at line 392: System Crash,INVALID_IP
548,,Authentication Failure,High,payment-gateway,development,USR-7088,2697,Error in module at line 209: System Crash,10.0.28.113
746,1723382700.0,Memory Leak,High,notification-service,production,UNKNOWN,0,Error in module at line 104: File Not Found,INVALID_IP
3554,,Permission Denied,P3,user-dashboard,production,,4062.02,Error in module at line 88: Memory Leak,INVALID_IP
1108,09/19/2024 02:26,Database Connection Error,CRITICAL,user-dashboard,stg,UNKNOWN,N/A,Error in module at line 277: Permission Denied,
3653,,Permission Denied,high,auth-service,Staging,UNKNOWN,N/A,Error in module at line 38: Memory Leak,10.0.140.185
1787,1721275800.0,Network Timeout,high,file-storage,development,,,Error in module at line 79: Permission Denied,0.0.0.0
1259,29-Nov-2024 12:17:00,Network Timeout,med,file-storage,,5997,-1,Error in module at line 269: Memory Leak,192.168.182.3
3371,08/03/2024 01:34,API Timeout,P1,auth-service,prod,5959,-1,Error in module at line 157: Memory Leak,0.0.0.0
450,03-Sep-2024 20:15:00,Database Connection Error,P4,payment-gateway,dev,UNKNOWN,0,Error in module at line 308: System Crash,0.0.0.0
4824,1720164120.0,Memory Leak,P2,,development,,3501,Error in module at line 385: Network Timeout,10.0.8.230
3351,16-Jan-2024 10:27:00,Performance Degradation,High,file-storage,PRODUCTION,USR-3527,3900.71,Error in module at line 40: System Crash,0.0.0.0
925,INVALID_TIME,Memory Leak,high,auth-service,stg,,N/A,Error in module at line 478: Network Timeout,192.168.28.152
3093,08/01/2024 10:39,Database Connection Error,LOW,,stg,,,Error in module at line 460: Memory Leak,INVALID_IP
730,1720526940.0,UI Glitch,P2,payment-gateway,,UNKNOWN,-1,Error in module at line 96: API Timeout,
988,11/14/2024 17:10,File Not Found,P2,payment-gateway,stg,USR-7954,-1,Error in module at line 145: File Not Found,
3658,,Performance Degradation,P3,api-gateway,staging,2569,2525,Error in module at line 218: Network Timeout,192.168.44.26
566,2024-07-09 12:50:00,API Timeout,P2,,stg,,99999,Error in module at line 139: System Crash,
415,12-Jun-2024 07:03:00,Performance Degradation,P1,user-dashboard,PRODUCTION,9540,3271,Error in module at line 499: System Crash,
4720,1723826160.0,Performance Degradation,P2,database-manager,,USR-4775,2030,Error in module at line 477: File Not Found,10.0.204.180
4798,02-Nov-2024 12:52:00,Database Connection Error,med,,DEV,UNKNOWN,1102.83,Error in module at line 173: API Timeout,INVALID_IP
4454,2024-08-06 18:29:00,Permission Denied,High,user-dashboard,staging,USR-9328,223.53,Error in module at line 128: Database Connection Error,INVALID_IP
3125,10/24/2024 23:16,Network Timeout,P3,payment-gateway,DEV,,0,Error in module at line 22: Permission Denied,
3397,2024-07-21 03:17:00,UI Glitch,P2,notification-service,staging,USR-5620,99999,Error in module at line 281: Permission Denied,10.0.139.241
4575,,System Crash,P2,database-manager,development,,3481,Error in module at line 115: Memory Leak,
2871,23-Nov-2024 02:14:00,System Crash,Medium,auth-service,Staging,,N/A,Error in module at line 7: Memory Leak,INVALID_IP
2452,2024-05-05 12:14:00,System Crash,high,,prod,USR-1388,2432,Error in module at line 419: UI Glitch,10.0.112.145
1565,2024-08-10 09:12:00,File Not Found,high,file-storage,development,USR-5027,642,Error in module at line 345: Performance Degradation,INVALID_IP
273,1707683040.0,Permission Denied,High,database-manager,stg,9447,1960.52,Error in module at line 61: Permission Denied,INVALID_IP
4689,,Memory Leak,high,api-gateway,stg,,0,Error in module at line 170: Authentication Failure,10.0.71.91
11,2024-11-20 17:22:00,Memory Leak,Low,,dev,,,Error in module at line 27: API Timeout,0.0.0.0
2039,10-Feb-2024 23:30:00,Authentication Failure,Medium,database-manager,dev,1280,,Error in module at line 248: API Timeout,192.168.255.72
3293,1724375760.0,System Crash,,file-storage,production,UNKNOWN,795.45,Error in module at line 227: Network Timeout,
4134,2024-03-04 10:27:00,Authentication Failure,LOW,notification-service,Staging,4522,2946.02,Error in module at line 423: Network Timeout,192.168.47.15
4333,27-Apr-2024 05:25:00,UI Glitch,High,file-storage,development,USR-4091,N/A,Error in module at line 155: Permission Denied,192.168.163.205
167,1729311000.0,Network Timeout,Low,file-storage,prod,,N/A,Error in module at line 392: Performance Degradation,
2878,02/26/2024 07:45,API Timeout,high,file-storage,dev,USR-6416,4935,Error in module at line 425: Authentication Failure,
1484,1706548560.0,Database Connection Error,Low,user-dashboard,stg,USR-3334,99999,Error in module at line 224: Memory Leak,192.168.192.28
3681,1709285700.0,Authentication Failure,,notification-service,PRODUCTION,7149,,Error in module at line 157: UI Glitch,10.0.13.58
3583,10/23/2024 17:39,File Not Found,High,api-gateway,production,USR-6462,N/A,Error in module at line 28: Performance Degradation,10.0.209.48
2239,1727250360.0,API Timeout,Medium,file-storage,Staging,UNKNOWN,2315,Error in module at line 327: UI Glitch,
2640,,API Timeout,Low,payment-gateway,,,,Error in module at line 477: Network Timeout,
4428,,Memory Leak,Medium,,prod,USR-3598,2809,Error in module at line 486: Authentication Failure,
3580,,Authentication Failure,LOW,file-storage,,UNKNOWN,-1,Error in module at line 292: Network Timeout,10.0.177.30
2040,14-Apr-2024 06:01:00,Authentication Failure,P2,file-storage,prod,USR-4576,99999,Error in module at line 211: File Not Found,192.168.212.145
802,28-Feb-2024 06:19:00,Memory Leak,P2,file-storage,stg,5660,-1,Error in module at line 383: UI Glitch,INVALID_IP
4208,1719146760.0,Database Connection Error,Critical,user-dashboard,stg,USR-7780,N/A,Error in module at line 56: Permission Denied,INVALID_IP
4450,11/04/2024 06:42,API Timeout,med,notification-service,stg,,N/A,Error in module at line 133: Memory Leak,192.168.212.110
4207,2024-09-27 08:35:00,Permission Denied,CRITICAL,api-gateway,PRODUCTION,UNKNOWN,-1,Error in module at line 169: UI Glitch,
2953,,System Crash,,user-dashboard,dev,6190,2260,Error in module at line 29: System Crash,192.168.20.92
1635,07-Feb-2024 11:20:00,Authentication Failure,,payment-gateway,PRODUCTION,,-1,Error in module at line 480: File Not Found,0.0.0.0
3457,1727493120.0,Memory Leak,P2,,DEV,UNKNOWN,2493.71,Error in module at line 282: Database Connection Error,INVALID_IP
2801,1712388060.0,API Timeout,Medium,,development,,3455.8,Error in module at line 69: System Crash,INVALID_IP
1558,07-Dec-2024 11:02:00,File Not Found,P2,auth-service,stg,9074,,Error in module at line 261: Database Connection Error,192.168.216.132
4541,05-Oct-2024 23:24:00,Memory Leak,med,user-dashboard,prod,UNKNOWN,3706,Error in module at line 444: Database Connection Error,
1131,25-Oct-2024 09:22:00,API Timeout,high,payment-gateway,stg,7932,2752,Error in module at line 487: Memory Leak,INVALID_IP
3662,03/10/2024 21:24,UI Glitch,,notification-service,DEV,,0,Error in module at line 113: API Timeout,192.168.50.54
4007,25-Jan-2024 18:27:00,API Timeout,P3,payment-gateway,staging,9224,,Error in module at line 345: Network Timeout,
4267,01-Jun-2024 07:38:00,Performance Degradation,High,user-dashboard,staging,USR-7342,-1,Error in module at line 436: Performance Degradation,0.0.0.0
1520,2024-04-27 14:45:00,Permission Denied,High,,production,,99999,Error in module at line 457: Network Timeout,192.168.128.0
1683,,Network Timeout,P4,notification-service,production,,2867.14,Error in module at line 452: Network Timeout,10.0.201.109
4219,,UI Glitch,,auth-service,dev,,0,Error in module at line 200: Permission Denied,0.0.0.0
2171,INVALID_TIME,API Timeout,med,api-gateway,,UNKNOWN,0,Error in module at line 282: Performance Degradation,INVALID_IP
2665,1722063660.0,System Crash,P2,auth-service,DEV,,2155,Error in module at line 236: API Timeout,
433,2024-01-04 08:41:00,System Crash,P4,api-gateway,dev,USR-9378,0,Error in module at line 489: Authentication Failure,0.0.0.0
1566,04/21/2024 06:29,Authentication Failure,LOW,payment-gateway,staging,UNKNOWN,99999,Error in module at line 479: Performance Degradation,10.0.84.150
1764,05/14/2024 02:05,Network Timeout,high,payment-gateway,staging,,0,Error in module at line 67: API Timeout,10.0.36.83
1269,16-Mar-2024 15:41:00,Permission Denied,P1,payment-gateway,development,,0,Error in module at line 280: API Timeout,10.0.110.81
1620,2024-11-25 05:54:00,API Timeout,High,api-gateway,stg,USR-3031,0,Error in module at line 312: Performance Degradation,INVALID_IP
1874,2024-01-25 13:20:00,API Timeout,LOW,payment-gateway,DEV,5454,-1,Error in module at line 481: Database Connection Error,
3210,2024-04-18 07:46:00,Database Connection Error,high,,production,USR-3084,2258,Error in module at line 414: UI Glitch,0.0.0.0
3809,2024-06-01 16:17:00,Database Connection Error,LOW,auth-service,DEV,UNKNOWN,3591,Error in module at line 388: System Crash,10.0.215.245
4423,2024-01-15 16:47:00,File Not Found,P1,file-storage,dev,USR-3360,N/A,Error in module at line 38: API Timeout,
3854,,UI Glitch,P4,api-gateway,DEV,3112,,Error in module at line 398: File Not Found,
3702,03/06/2024 01:40,Permission Denied,P1,auth-service,PRODUCTION,USR-9685,N/A,Error in module at line 341: Memory Leak,INVALID_IP
4548,2024-12-20 05:59:00,Memory Leak,P1,notification-service,stg,UNKNOWN,4372.4,Error in module at line 352: System Crash,INVALID_IP
2265,1731931140.0,Permission Denied,P3,notification-service,stg,,,Error in module at line 365: Network Timeout,10.0.5.32
4149,,Authentication Failure,P3,user-dashboard,DEV,,-1,Error in module at line 145: UI Glitch,0.0.0.0
4235,09/11/2024 14:32,Performance Degradation,LOW,auth-service,staging,USR-9350,0,Error in module at line 459: Database Connection Error,
4097,07-Oct-2024 12:16:00,Memory Leak,Low,database-manager,staging,,4108.58,Error in module at line 413: Authentication Failure,0.0.0.0
3736,2024-03-30 15:26:00,UI Glitch,CRITICAL,auth-service,staging,1957,99999,Error in module at line 418: Network Timeout,
4524,,API Timeout,Medium,,stg,USR-2258,N/A,Error in module at line 414: Network Timeout,192.168.239.209
1636,1735505100.0,Memory Leak,Critical,notification-service,staging,,2551.15,Error in module at line 15: Permission Denied,INVALID_IP
812,07/29/2024 02:19,Network Timeout,high,notification-service,prod,,4164.35,Error in module at line 117: File Not Found,192.168.53.89
4549,,Authentication Failure,CRITICAL,,,UNKNOWN,,Error in module at line 419: API Timeout,192.168.71.155
3177,1706002020.0,Network Timeout,Critical,,staging,,N/A,Error in module at line 217: API Timeout,INVALID_IP
198,22-Jun-2024 03:15:00,Memory Leak,high,notification-service,Staging,,-1,Error in module at line 87: File Not Found,
3845,1706460720.0,Authentication Failure,Medium,payment-gateway,development,,N/A,Error in module at line 423: Network Timeout,192.168.117.207
452,29-Mar-2024 12:25:00,Network Timeout,high,user-dashboard,prod,UNKNOWN,3229,Error in module at line 324: Database Connection Error,10.0.242.47
