ticket_id,customer_id,order_id,issue_type,description,priority,status,created_date,resolved_date,agent
256,2422,3579,Product Defect,,Low,In Progress,2024-05-09 00:00:00,2024-05-13 00:00:00,Unassigned
257,2587,5416,Delivery,Want to return product,Low,Closed,2024-07-29 00:00:00,2024-08-11 00:00:00,Unassigned
258,896,1142,Return,,High,Open,2023-05-09 00:00:00,,Agent_Smith
259,2668,6088,Delivery,,Low,In Progress,2023-08-13 00:00:00,2023-08-16 00:00:00,Agent_Smith
260,806,1185,Account,,Low,Open,2023-05-19 00:00:00,2023-05-22 00:00:00,Unassigned
261,541,1665,Return,,Low,Resolved,2024-04-09 00:00:00,,Unassigned
262,239,6631,Return,Cannot login to account,High,Closed,2023-04-05 00:00:00,,Unassigned
263,1208,4610,Product Defect,Cannot login to account,Low,Resolved,2023-10-06 00:00:00,2023-10-14 00:00:00,Agent_Smith
264,2334,2912,Product Defect,,High,Closed,2023-08-01 00:00:00,,Unassigned
265,557,3878,Return,Charged twice for order,Unknown,Resolved,2024-11-24 00:00:00,2024-12-02 00:00:00,Agent_Smith
266,921,3755,Return,Cannot login to account,Low,Resolved,2024-05-29 00:00:00,2024-06-07 00:00:00,Unassigned
267,2465,3282,Unknown,,Medium,Unknown,2024-11-13 00:00:00,2024-11-22 00:00:00,Unassigned
268,2378,7784,Account,Product arrived damaged,Low,Unknown,2024-01-17 00:00:00,2024-01-30 00:00:00,Agent_Brown
269,1518,2371,Delivery,Want to return product,High,Closed,2024-06-09 00:00:00,,Unassigned
270,527,6803,Billing,,Medium,In Progress,2024-11-13 00:00:00,,Agent_Jones
271,464,3717,Technical,,High,Open,2024-04-04 00:00:00,,Agent_Brown
272,2165,520,Delivery,Wrong item received,Low,Resolved,2023-05-05 00:00:00,2023-05-09 00:00:00,Agent_Brown
273,2202,5863,Account,Wrong item received,Low,Open,2023-05-28 00:00:00,,Agent_Smith
274,1456,5005,Billing,,High,In Progress,2023-08-11 00:00:00,2023-08-21 00:00:00,Agent_Smith
275,1377,2418,Technical,,Medium,Closed,2023-12-30 00:00:00,2024-01-06 00:00:00,Agent_Smith
276,926,2600,Product Defect,,High,Closed,2023-01-27 00:00:00,2023-02-04 00:00:00,Unassigned
277,483,5349,Account,Wrong item received,High,Resolved,2024-10-01 00:00:00,,Unassigned
278,30,141,Product Defect,Cannot login to account,Unknown,Closed,2024-10-19 00:00:00,2024-10-23 00:00:00,Agent_Jones
279,1698,2479,Return,App crashing on checkout,Low,Closed,2023-07-11 00:00:00,2023-07-14 00:00:00,Unassigned
280,2697,4594,Product Defect,Cannot login to account,Medium,In Progress,2023-06-11 00:00:00,,Agent_Smith
281,35,3580,Product Defect,Want to return product,High,Open,2023-11-20 00:00:00,,Agent_Jones
282,1903,7118,Billing,,High,In Progress,2023-08-31 00:00:00,2023-09-14 00:00:00,Agent_Smith
283,1729,2568,Product Defect,,Low,Resolved,2023-11-16 00:00:00,,Agent_Smith
284,2783,1614,Billing,App crashing on checkout,Medium,Open,2024-08-17 00:00:00,,Agent_Smith
285,603,6852,Billing,App crashing on checkout,High,Open,2024-04-10 00:00:00,2024-04-17 00:00:00,Unassigned
286,2753,1381,Billing,Wrong item received,Unknown,Resolved,2023-12-25 00:00:00,,Agent_Smith
287,37,1745,Technical,Want to return product,High,In Progress,2024-09-12 00:00:00,2024-09-16 00:00:00,Agent_Smith
288,1382,6605,Product Defect,Cannot login to account,Low,Resolved,2024-11-05 00:00:00,,Agent_Smith
289,326,4806,Return,Want to return product,High,Unknown,2024-02-16 00:00:00,,Agent_Smith
290,2327,1721,Billing,Want to return product,Unknown,Open,2023-01-03 00:00:00,2023-01-08 00:00:00,Agent_Smith
291,560,3706,Delivery,App crashing on checkout,Medium,In Progress,2023-01-11 00:00:00,2023-01-23 00:00:00,Agent_Jones
292,320,3756,Billing,Want to return product,Unknown,Resolved,2023-03-22 00:00:00,2023-03-29 00:00:00,Unassigned
293,42,6664,Technical,,Low,Resolved,2023-09-23 00:00:00,,Unassigned
294,1924,3125,Technical,,Medium,Open,2024-09-30 00:00:00,2024-10-03 00:00:00,Unassigned
295,113,3283,Billing,,Low,Resolved,2024-11-29 00:00:00,2024-12-02 00:00:00,Agent_Brown
296,1573,1045,Product Defect,,Low,Open,2023-04-05 00:00:00,2023-04-14 00:00:00,Agent_Smith
297,1643,973,Delivery,Wrong item received,Low,Resolved,2023-02-12 00:00:00,,Unassigned
298,2661,5435,Delivery,Charged twice for order,Low,Open,2023-10-18 00:00:00,2023-10-29 00:00:00,Unassigned
299,2642,5266,Delivery,Cannot login to account,High,Open,2024-02-11 00:00:00,2024-02-15 00:00:00,Agent_Jones
300,207,6075,Billing,Cannot login to account,Unknown,Closed,2023-04-29 00:00:00,2023-05-13 00:00:00,Agent_Smith
301,1735,7903,Delivery,Wrong item received,Low,Closed,2024-03-31 00:00:00,2024-04-13 00:00:00,Unassigned
302,184,5785,Delivery,Want to return product,Unknown,Open,2023-08-06 00:00:00,2023-08-15 00:00:00,Agent_Smith
303,2212,4258,Billing,Wrong item received,High,Closed,2024-12-02 00:00:00,2024-12-12 00:00:00,Unassigned
304,2559,5933,Product Defect,Wrong item received,Low,Open,2024-04-28 00:00:00,2024-05-05 00:00:00,Agent_Jones
305,170,6609,Billing,Charged twice for order,Low,In Progress,2024-11-28 00:00:00,2024-11-30 00:00:00,Agent_Jones
306,1755,2696,Account,Want to return product,High,Closed,2024-01-13 00:00:00,,Agent_Brown
307,792,4294,Product Defect,Wrong item received,Medium,Resolved,2023-01-22 00:00:00,2023-01-25 00:00:00,Agent_Smith
308,694,466,Product Defect,Cannot login to account,High,Open,2023-05-15 00:00:00,2023-05-26 00:00:00,Agent_Smith
309,2870,2058,Account,App crashing on checkout,Medium,Closed,2023-01-25 00:00:00,,Agent_Jones
310,2739,2657,Product Defect,Cannot login to account,Unknown,Closed,2024-09-20 00:00:00,,Agent_Smith
311,2351,3254,Technical,Charged twice for order,High,In Progress,2023-10-25 00:00:00,2023-11-08 00:00:00,Agent_Brown
312,1491,6347,Technical,Cannot login to account,High,In Progress,2024-05-29 00:00:00,2024-06-03 00:00:00,Agent_Brown
313,2031,5752,Delivery,Product arrived damaged,High,Resolved,2024-05-10 00:00:00,,Unassigned
314,1275,6070,Technical,Wrong item received,Medium,Resolved,2024-10-24 00:00:00,2024-11-03 00:00:00,Unassigned
315,996,5064,Unknown,Wrong item received,Medium,Open,2024-08-27 00:00:00,2024-08-28 00:00:00,Unassigned
316,2087,5144,Delivery,Cannot login to account,Medium,In Progress,2023-05-28 00:00:00,2023-06-02 00:00:00,Agent_Brown
317,2498,71,Delivery,,Medium,Open,2023-01-07 00:00:00,2023-01-11 00:00:00,Agent_Jones
318,385,1673,Billing,Want to return product,High,Resolved,2023-07-26 00:00:00,2023-08-01 00:00:00,Agent_Jones
319,767,6335,Delivery,,Medium,In Progress,2024-08-31 00:00:00,,Unassigned
320,617,7202,Product Defect,Charged twice for order,Unknown,Open,2024-12-27 00:00:00,,Unassigned
321,1175,5049,Technical,Product arrived damaged,Low,Open,2024-09-08 00:00:00,2024-09-17 00:00:00,Unassigned
322,2623,2065,Delivery,,High,Resolved,2024-08-03 00:00:00,2024-08-06 00:00:00,Agent_Smith
323,2639,4190,Billing,Cannot login to account,High,In Progress,2023-06-05 00:00:00,,Agent_Jones
324,1179,6408,Product Defect,Wrong item received,High,Open,2023-09-14 00:00:00,2023-09-22 00:00:00,Agent_Jones
325,219,6875,Technical,Product arrived damaged,High,Open,2023-04-28 00:00:00,2023-04-29 00:00:00,Unassigned
326,646,445,Billing,,Low,Open,2023-03-22 00:00:00,2023-03-26 00:00:00,Agent_Brown
327,1791,625,Product Defect,App crashing on checkout,High,Open,2023-01-04 00:00:00,,Unassigned
328,443,73,Billing,Product arrived damaged,Medium,Closed,2024-08-25 00:00:00,2024-08-25 00:00:00,Unassigned
329,2263,3823,Return,Product arrived damaged,High,Resolved,2024-07-13 00:00:00,2024-07-21 00:00:00,Unassigned
330,2045,7967,Delivery,Want to return product,High,Open,2024-07-10 00:00:00,,Unassigned
331,2967,2626,Unknown,App crashing on checkout,High,Resolved,2023-02-12 00:00:00,2023-02-23 00:00:00,Agent_Brown
332,191,5226,Delivery,Wrong item received,High,Resolved,2023-09-22 00:00:00,,Unassigned
333,1482,7323,Unknown,Wrong item received,High,Open,2023-05-10 00:00:00,,Agent_Brown
334,2513,2421,Delivery,Want to return product,High,Open,2023-03-27 00:00:00,2023-03-31 00:00:00,Agent_Smith
335,1970,6164,Return,Cannot login to account,Medium,Resolved,2023-10-04 00:00:00,2023-10-11 00:00:00,Unassigned
336,841,4255,Billing,,Low,Open,2023-05-31 00:00:00,,Agent_Brown
337,1828,2562,Technical,Cannot login to account,Medium,Resolved,2023-03-09 00:00:00,,Agent_Jones
338,374,7038,Product Defect,Charged twice for order,Low,Open,2023-09-28 00:00:00,2023-10-06 00:00:00,Unassigned
339,232,132,Account,App crashing on checkout,High,Closed,2024-03-25 00:00:00,,Agent_Smith
340,2510,5237,Product Defect,Charged twice for order,High,In Progress,2023-10-12 00:00:00,,Unassigned
341,778,7012,Unknown,App crashing on checkout,Low,Unknown,2024-09-25 00:00:00,2024-10-09 00:00:00,Unassigned
342,2748,1484,Billing,,Low,Unknown,2023-07-03 00:00:00,2023-07-03 00:00:00,Agent_Smith
343,2392,1098,Technical,Charged twice for order,Medium,Open,2024-07-08 00:00:00,,Unassigned
344,343,4808,Technical,,Medium,Resolved,2023-02-06 00:00:00,2023-02-18 00:00:00,Agent_Smith
345,1826,661,Product Defect,Cannot login to account,Low,Closed,2024-05-15 00:00:00,2024-05-26 00:00:00,Agent_Jones
346,1486,7549,Return,App crashing on checkout,Low,Closed,2024-06-24 00:00:00,2024-07-03 00:00:00,Agent_Smith
347,747,6843,Delivery,App crashing on checkout,Unknown,Resolved,2024-12-10 00:00:00,2024-12-23 00:00:00,Agent_Brown
348,1841,4058,Product Defect,,Low,Closed,2024-11-04 00:00:00,2024-11-11 00:00:00,Agent_Jones
349,2611,3304,Product Defect,App crashing on checkout,Low,Closed,2024-07-16 00:00:00,2024-07-28 00:00:00,Unassigned
350,2784,6965,Product Defect,,Medium,Open,2023-04-20 00:00:00,2023-04-20 00:00:00,Agent_Smith
351,2629,2845,Product Defect,Charged twice for order,Medium,Closed,2023-12-15 00:00:00,2023-12-25 00:00:00,Agent_Jones
352,849,5348,Product Defect,Wrong item received,Unknown,Closed,2024-04-07 00:00:00,2024-04-18 00:00:00,Agent_Smith
353,2785,7269,Product Defect,,Unknown,In Progress,2024-10-25 00:00:00,,Unassigned
354,631,3162,Return,,Low,Resolved,2023-02-14 00:00:00,2023-02-15 00:00:00,Agent_Jones
355,2947,3622,Delivery,Cannot login to account,Unknown,Unknown,2024-02-28 00:00:00,,Unassigned
356,131,4961,Billing,Want to return product,Medium,Open,2023-07-17 00:00:00,2023-07-30 00:00:00,Unassigned
357,228,1924,Technical,Want to return product,Unknown,Closed,2024-11-11 00:00:00,2024-11-22 00:00:00,Agent_Smith
358,2049,2812,Return,Want to return product,Medium,In Progress,2024-02-28 00:00:00,2024-03-07 00:00:00,Agent_Brown
359,428,5899,Technical,Charged twice for order,Low,Resolved,2023-12-11 00:00:00,2023-12-19 00:00:00,Unassigned
360,1949,7761,Product Defect,,Low,Resolved,2024-10-21 00:00:00,2024-11-01 00:00:00,Unassigned
361,2045,2531,Technical,Wrong item received,Low,Open,2023-01-06 00:00:00,2023-01-12 00:00:00,Unassigned
362,1922,6942,Return,,High,Unknown,2023-02-17 00:00:00,2023-03-03 00:00:00,Agent_Smith
363,911,2289,Billing,Want to return product,High,In Progress,2024-03-18 00:00:00,2024-03-23 00:00:00,Unassigned
364,2122,7745,Return,Wrong item received,High,In Progress,2023-11-23 00:00:00,,Agent_Smith
365,2470,4587,Delivery,,Low,Resolved,2024-12-14 00:00:00,2024-12-26 00:00:00,Agent_Brown
366,1042,2793,Delivery,Charged twice for order,Medium,Open,2024-08-21 00:00:00,2024-08-26 00:00:00,Unassigned
367,1745,6494,Billing,Want to return product,Unknown,Open,2023-04-18 00:00:00,,Unassigned
368,1035,6469,Return,App crashing on checkout,High,In Progress,2023-04-28 00:00:00,2023-04-29 00:00:00,Unassigned
369,1181,3387,Product Defect,Want to return product,Low,Open,2023-03-18 00:00:00,2023-03-31 00:00:00,Unassigned
370,1655,7812,Unknown,Charged twice for order,High,Open,2024-07-26 00:00:00,2024-08-08 00:00:00,Agent_Brown
371,183,3316,Product Defect,App crashing on checkout,Low,Closed,2023-09-13 00:00:00,2023-09-27 00:00:00,Agent_Jones
372,2016,6680,Account,Wrong item received,High,Open,2023-02-12 00:00:00,2023-02-21 00:00:00,Unassigned
373,479,2687,Return,Wrong item received,High,Unknown,2024-07-27 00:00:00,2024-07-31 00:00:00,Agent_Jones
374,2731,495,Delivery,App crashing on checkout,High,Resolved,2023-03-06 00:00:00,2023-03-18 00:00:00,Agent_Jones
375,1409,384,Technical,Charged twice for order,Low,Resolved,2024-08-13 00:00:00,2024-08-13 00:00:00,Unassigned
376,691,6666,Delivery,Wrong item received,Medium,Closed,2024-05-15 00:00:00,2024-05-27 00:00:00,Agent_Smith
377,270,2388,Billing,,Unknown,Closed,2024-11-30 00:00:00,2024-12-04 00:00:00,Agent_Smith
378,817,7153,Account,Cannot login to account,Medium,Open,2023-09-20 00:00:00,2023-09-20 00:00:00,Agent_Smith
379,1074,7084,Technical,Cannot login to account,Low,Resolved,2024-09-19 00:00:00,2024-09-20 00:00:00,Unassigned
380,464,2904,Billing,App crashing on checkout,Medium,Resolved,2024-05-01 00:00:00,2024-05-08 00:00:00,Unassigned
381,1911,6505,Billing,Wrong item received,High,Closed,2024-12-23 00:00:00,2025-01-05 00:00:00,Agent_Jones
382,2910,7583,Return,Cannot login to account,Unknown,In Progress,2024-09-03 00:00:00,2024-09-13 00:00:00,Unassigned
383,2992,5105,Delivery,Cannot login to account,Medium,Open,2024-10-11 00:00:00,2024-10-16 00:00:00,Agent_Smith
384,2367,149,Billing,Want to return product,High,In Progress,2023-01-31 00:00:00,,Agent_Smith
385,2505,4136,Account,Cannot login to account,Low,Open,2024-10-06 00:00:00,,Unassigned
386,1180,1756,Technical,,High,Resolved,2023-09-26 00:00:00,2023-10-08 00:00:00,Agent_Smith
387,575,3394,Billing,Charged twice for order,Low,In Progress,2023-06-24 00:00:00,,Unassigned
388,780,818,Billing,Cannot login to account,Low,Resolved,2023-01-04 00:00:00,2023-01-18 00:00:00,Agent_Smith
389,317,376,Product Defect,Wrong item received,High,Unknown,2024-05-22 00:00:00,,Agent_Smith
390,1613,1472,Return,,Medium,Resolved,2023-12-03 00:00:00,2023-12-15 00:00:00,Agent_Jones
391,2399,6704,Product Defect,Cannot login to account,Low,Closed,2023-12-23 00:00:00,2023-12-31 00:00:00,Unassigned
392,1069,1589,Product Defect,Cannot login to account,Medium,Resolved,2024-06-02 00:00:00,2024-06-07 00:00:00,Unassigned
393,1900,7382,Account,Want to return product,High,Closed,2024-07-09 00:00:00,2024-07-16 00:00:00,Agent_Smith
394,1098,2235,Billing,,Unknown,Resolved,2024-07-25 00:00:00,2024-07-31 00:00:00,Unassigned
395,800,7911,Account,Product arrived damaged,Medium,Resolved,2023-02-22 00:00:00,2023-02-28 00:00:00,Agent_Jones
396,1779,2891,Billing,,Medium,Closed,2024-10-14 00:00:00,2024-10-23 00:00:00,Agent_Smith
397,2094,1686,Billing,,Low,Open,2024-05-09 00:00:00,2024-05-21 00:00:00,Agent_Smith
398,951,6964,Technical,Product arrived damaged,Low,Open,2023-04-30 00:00:00,2023-05-08 00:00:00,Agent_Jones
399,1897,4220,Technical,App crashing on checkout,Unknown,Resolved,2024-05-26 00:00:00,2024-06-01 00:00:00,Unassigned
400,2954,4644,Unknown,App crashing on checkout,Medium,In Progress,2024-05-01 00:00:00,,Unassigned
401,1291,7296,Billing,Wrong item received,High,Open,2023-01-18 00:00:00,2023-01-19 00:00:00,Agent_Smith
402,2966,3813,Delivery,Cannot login to account,High,Closed,2024-12-09 00:00:00,,Agent_Smith
403,1531,5233,Unknown,Wrong item received,Medium,Unknown,2024-12-26 00:00:00,2025-01-02 00:00:00,Unassigned
404,361,2821,Billing,Product arrived damaged,High,Open,2023-11-17 00:00:00,,Agent_Jones
405,2562,4046,Product Defect,Want to return product,High,In Progress,2023-10-25 00:00:00,2023-11-08 00:00:00,Unassigned
406,1386,2168,Return,App crashing on checkout,Low,Open,2024-11-26 00:00:00,2024-11-26 00:00:00,Agent_Smith
407,1243,5418,Product Defect,,High,Open,2024-11-08 00:00:00,2024-11-22 00:00:00,Agent_Smith
408,34,6126,Product Defect,Cannot login to account,Low,Open,2023-01-11 00:00:00,,Unassigned
409,27,334,Return,,Low,In Progress,2024-12-04 00:00:00,,Agent_Smith
410,1978,4533,Product Defect,Wrong item received,High,In Progress,2023-01-27 00:00:00,2023-02-01 00:00:00,Unassigned
411,2755,1115,Billing,Cannot login to account,Medium,Unknown,2023-01-22 00:00:00,2023-01-30 00:00:00,Unassigned
412,1216,2210,Delivery,,Unknown,Resolved,2023-03-21 00:00:00,2023-03-22 00:00:00,Agent_Smith
413,2417,6824,Delivery,Product arrived damaged,Low,Resolved,2023-11-26 00:00:00,2023-11-29 00:00:00,Agent_Jones
414,1651,1946,Delivery,,Low,Closed,2024-02-17 00:00:00,2024-02-19 00:00:00,Unassigned
415,2079,7087,Product Defect,,Medium,Unknown,2024-10-07 00:00:00,2024-10-07 00:00:00,Unassigned
416,2029,6304,Billing,Want to return product,Low,Closed,2024-03-11 00:00:00,2024-03-24 00:00:00,Unassigned
417,2524,7510,Product Defect,Charged twice for order,Medium,Open,2024-01-29 00:00:00,2024-01-31 00:00:00,Agent_Smith
418,1975,1852,Product Defect,,Low,Resolved,2024-10-18 00:00:00,,Agent_Smith
419,2307,7802,Delivery,Want to return product,Unknown,Resolved,2024-03-30 00:00:00,2024-04-07 00:00:00,Agent_Smith
420,2412,4898,Product Defect,Want to return product,Medium,In Progress,2024-10-23 00:00:00,,Agent_Brown
421,13,3202,Return,Wrong item received,Medium,Open,2024-04-30 00:00:00,2024-05-03 00:00:00,Agent_Smith
422,1542,6745,Product Defect,Cannot login to account,High,Closed,2024-07-05 00:00:00,2024-07-08 00:00:00,Agent_Smith
423,2650,6605,Technical,Charged twice for order,Medium,Open,2023-11-18 00:00:00,2023-11-29 00:00:00,Agent_Brown
424,1649,4241,Delivery,Cannot login to account,Medium,Unknown,2023-01-21 00:00:00,,Agent_Brown
425,548,4535,Product Defect,Product arrived damaged,Low,Open,2024-07-13 00:00:00,,Unassigned
426,1311,2987,Billing,,High,Open,2023-05-26 00:00:00,2023-05-30 00:00:00,Agent_Smith
427,761,7834,Billing,Product arrived damaged,High,Open,2023-01-28 00:00:00,2023-01-31 00:00:00,Agent_Smith
428,2106,5198,Delivery,Charged twice for order,High,Closed,2024-06-20 00:00:00,2024-06-20 00:00:00,Unassigned
429,151,1380,Product Defect,Charged twice for order,High,Closed,2024-05-12 00:00:00,,Agent_Smith
430,8,4285,Technical,,Medium,In Progress,2023-02-15 00:00:00,2023-02-25 00:00:00,Agent_Brown
431,934,1142,Product Defect,,Medium,Closed,2024-06-28 00:00:00,2024-06-30 00:00:00,Unassigned
432,812,5228,Delivery,,High,Closed,2024-10-10 00:00:00,2024-10-12 00:00:00,Agent_Smith
433,1304,7381,Return,Charged twice for order,Medium,Open,2024-01-02 00:00:00,2024-01-04 00:00:00,Agent_Brown
434,2544,6118,Product Defect,Charged twice for order,High,In Progress,2024-08-19 00:00:00,2024-08-30 00:00:00,Agent_Smith
435,1360,3064,Return,Wrong item received,High,Closed,2024-02-21 00:00:00,2024-03-03 00:00:00,Unassigned
436,492,5119,Account,Want to return product,Low,Open,2024-07-17 00:00:00,2024-07-26 00:00:00,Unassigned
437,444,6373,Billing,Charged twice for order,Unknown,In Progress,2024-12-14 00:00:00,2024-12-28 00:00:00,Agent_Smith
438,1952,3134,Product Defect,Product arrived damaged,Medium,Closed,2023-05-18 00:00:00,2023-05-24 00:00:00,Agent_Smith
439,360,1343,Return,,Low,Unknown,2023-09-20 00:00:00,2023-10-02 00:00:00,Unassigned
440,2958,3268,Technical,App crashing on checkout,High,Resolved,2023-01-05 00:00:00,2023-01-08 00:00:00,Unassigned
441,2139,2898,Billing,,High,Resolved,2023-07-01 00:00:00,,Agent_Jones
442,1893,39,Return,Cannot login to account,High,Resolved,2023-04-06 00:00:00,2023-04-13 00:00:00,Agent_Brown
443,2471,1828,Billing,Want to return product,High,Resolved,2023-09-22 00:00:00,2023-10-05 00:00:00,Unassigned
444,2969,5497,Account,App crashing on checkout,High,In Progress,2024-01-28 00:00:00,,Unassigned
445,1121,5501,Return,,High,Unknown,2023-06-12 00:00:00,2023-06-13 00:00:00,Agent_Jones
446,1104,6679,Technical,Want to return product,Medium,Open,2023-11-02 00:00:00,2023-11-14 00:00:00,Unassigned
447,271,481,Billing,Cannot login to account,Low,Open,2023-08-11 00:00:00,,Unassigned
448,2150,2729,Billing,,High,Unknown,2024-02-20 00:00:00,2024-03-03 00:00:00,Agent_Smith
449,1571,7859,Product Defect,,Low,Open,2023-09-08 00:00:00,2023-09-14 00:00:00,Unassigned
450,116,1395,Billing,Wrong item received,High,Closed,2024-11-24 00:00:00,2024-12-08 00:00:00,Unassigned
451,888,1676,Billing,Charged twice for order,High,Closed,2023-02-12 00:00:00,2023-02-16 00:00:00,Agent_Jones
